price,host_response_rate,host_listings_count,neighbourhood,property_type,room_type,bathrooms,accommodates,guests_included,minimum_nights,number_of_reviews,reviews_per_month,review_scores_rating,availability_30
249,100%,1,Ipanema,Apartment,Entire home/apt,1.5,4,1,2,27,1.81,98,14
464,100%,3,Ipanema,Serviced apartment,Entire home/apt,2.5,5,2,2,8,0.53,100,24
301,100%,3,Barra da Tijuca,Serviced apartment,Entire home/apt,1,4,2,2,5,0.32,100,1
99,100%,2,Ipanema,Apartment,Private room,1.5,2,1,1,5,0.74,100,27
451,71%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,3,19,1.22,99,28
208,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,5,0.36,100,30
301,100%,1,Copacabana,Apartment,Entire home/apt,1.5,5,1,2,36,2.2,97,30
140,100%,14,Ipanema,Apartment,Entire home/apt,1.5,3,3,4,19,1.16,96,0
201,100%,3,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,6,0.38,100,14
157,N/A,1,Copacabana,Apartment,Entire home/apt,1,3,1,2,5,0.32,100,29
618,100%,17,Ipanema,Apartment,Entire home/apt,1,4,1,3,19,1.13,97,5
167,100%,17,Ipanema,Apartment,Entire home/apt,1,2,1,3,14,0.83,92,30
297,86%,11,Copacabana,Apartment,Entire home/apt,2.5,6,6,2,26,1.57,98,16
826,N/A,1,Barra da Tijuca,Apartment,Entire home/apt,3.5,8,8,3,8,0.98,93,0
500,N/A,1,Copacabana,Apartment,Entire home/apt,2,7,1,4,6,0.38,100,28
140,100%,3,Copacabana,Apartment,Entire home/apt,1,3,1,4,31,1.86,95,23
201,100%,1,Copacabana,Apartment,Entire home/apt,1,5,2,2,24,1.76,100,0
216,96%,13,Copacabana,Apartment,Entire home/apt,2,6,3,2,16,1.31,98,5
150,99%,20,Ipanema,Apartment,Entire home/apt,1,2,2,1,60,3.7,91,11
201,100%,1,Ipanema,Apartment,Entire home/apt,1,3,2,2,27,2.62,98,17
342,100%,1,Copacabana,Apartment,Entire home/apt,2,8,5,2,9,0.58,93,28
109,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,4,12,0.77,90,30
99,47%,2,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,20,1.2,97,17
294,100%,1,Ipanema,Apartment,Entire home/apt,2,5,4,2,44,2.84,98,17
201,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,7,0.43,100,30
191,50%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,2,6,0.39,100,0
201,100%,2,Copacabana,Apartment,Private room,1,2,1,3,5,0.32,96,18
376,100%,2,Copacabana,Apartment,Entire home/apt,2,4,1,2,25,1.53,99,11
270,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,4,1,6,0.39,83,23
147,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,2,27,1.73,97,14
297,100%,2,Copacabana,Apartment,Entire home/apt,1,6,4,1,97,14.41,83,26
499,100%,4,Ipanema,Apartment,Entire home/apt,2.5,6,4,2,5,0.32,96,4
239,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,1,38,2.33,99,7
301,100%,10,Ipanema,Apartment,Entire home/apt,2,5,4,2,7,0.64,97,30
143,100%,10,Copacabana,Apartment,Entire home/apt,1,3,2,1,44,2.92,96,16
219,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,1,49,3.15,98,0
949,100%,1,Copacabana,Apartment,Entire home/apt,2.5,10,1,2,17,1.76,98,25
171,100%,1,Copacabana,Apartment,Entire home/apt,2,7,4,2,30,1.92,89,26
161,43%,3,Copacabana,Apartment,Private room,1,2,1,5,5,0.32,96,29
250,N/A,1,Ipanema,Apartment,Private room,1,2,1,2,5,0.32,100,29
174,100%,22,Copacabana,Apartment,Entire home/apt,2,5,3,2,5,0.33,92,0
500,100%,20,Ipanema,Apartment,Entire home/apt,2,6,2,3,26,1.66,99,9
500,100%,10,Ipanema,Apartment,Entire home/apt,2,5,4,2,20,1.83,100,30
99,100%,1,Copacabana,Apartment,Private room,2,2,2,3,17,1.09,95,9
700,100%,2,Copacabana,Apartment,Entire home/apt,4,10,10,3,8,0.59,100,30
164,100%,20,Ipanema,Apartment,Entire home/apt,1,2,1,4,14,0.95,96,9
89,100%,3,Copacabana,Apartment,Private room,2,2,2,2,6,0.4,100,0
85,82%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,41,2.63,97,15
242,100%,1,Ipanema,Apartment,Entire home/apt,1.5,6,6,2,12,0.74,100,20
140,100%,11,Copacabana,Apartment,Entire home/apt,2.5,6,1,2,35,2.27,96,30
102,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,10,0.72,93,24
85,N/A,2,Copacabana,Apartment,Private room,1,2,2,4,5,0.32,100,0
468,97%,5,Copacabana,Apartment,Entire home/apt,3,10,1,1,21,1.48,96,9
150,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,7,0.45,94,27
447,90%,2,Ipanema,Apartment,Entire home/apt,2,6,5,2,35,2.15,94,24
151,100%,1,Ipanema,Apartment,Private room,2,2,1,2,9,0.59,100,0
249,90%,2,Copacabana,Serviced apartment,Entire home/apt,1,4,2,2,11,0.69,92,28
181,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,1,32,2.05,98,0
150,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,3,18,1.11,99,25
229,96%,13,Copacabana,Apartment,Entire home/apt,2,6,3,3,15,0.96,97,13
451,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,10,0.71,93,30
116,100%,3,Copacabana,Apartment,Private room,1,2,1,3,5,0.36,100,29
249,N/A,1,Copacabana,Apartment,Entire home/apt,2,4,1,2,8,0.56,97,29
181,100%,1,Copacabana,Apartment,Entire home/apt,2,6,4,2,11,0.71,100,28
219,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,3,2,25,1.63,94,0
499,100%,1,Ipanema,Apartment,Entire home/apt,1,2,2,1,14,1.65,100,12
161,100%,1,Copacabana,Apartment,Entire home/apt,1,12,6,2,30,2.04,99,0
601,100%,1,Copacabana,Apartment,Entire home/apt,3.5,8,8,4,23,2.05,97,17
126,100%,20,Ipanema,Apartment,Entire home/apt,1,4,2,4,7,0.48,100,29
130,92%,4,Copacabana,Apartment,Entire home/apt,1.5,3,3,5,14,0.94,100,8
219,100%,1,Ipanema,Apartment,Entire home/apt,1,2,1,2,36,2.3,93,12
382,100%,2,Copacabana,Apartment,Entire home/apt,1.5,8,4,2,19,1.21,91,23
150,100%,3,Ipanema,Apartment,Entire home/apt,1,4,2,2,27,1.75,98,29
260,100%,5,Copacabana,Apartment,Entire home/apt,3,8,4,2,27,1.73,95,30
236,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,2,5,1,2,40,2.57,95,30
219,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,6,0.39,100,28
99,60%,1,Copacabana,Apartment,Entire home/apt,1,4,4,5,14,0.93,95,0
99,100%,1,Copacabana,Apartment,Private room,1,2,1,1,10,0.69,94,11
219,100%,1,Ipanema,Apartment,Private room,1,2,1,1,10,0.67,100,27
55,100%,2,Copacabana,Apartment,Private room,1,1,1,2,5,0.74,84,19
324,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,5,5,2,33,2.11,96,13
150,90%,2,Copacabana,Apartment,Entire home/apt,1,3,2,3,10,0.77,100,0
451,100%,1,Copacabana,Apartment,Entire home/apt,1,6,2,2,5,0.37,100,9
400,91%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,1,39,2.53,97,11
201,100%,3,Ipanema,Apartment,Entire home/apt,1,4,3,3,21,1.34,99,0
99,N/A,1,Copacabana,Apartment,Entire home/apt,2,4,1,2,5,0.32,88,0
280,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,24,1.59,97,6
356,N/A,1,Copacabana,Apartment,Entire home/apt,2,6,1,1,5,0.33,100,29
161,100%,1,Copacabana,Serviced apartment,Entire home/apt,1,4,4,3,8,0.53,93,29
400,100%,1,Ipanema,Apartment,Entire home/apt,1.5,8,6,3,5,0.32,100,21
499,100%,2,Ipanema,Serviced apartment,Entire home/apt,2,4,1,1,10,0.68,98,27
120,100%,3,Barra da Tijuca,Apartment,Private room,1,1,1,2,7,0.52,97,16
239,100%,9,Copacabana,Apartment,Entire home/apt,1,2,1,3,7,0.46,87,18
205,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,46,2.95,99,0
401,94%,4,Ipanema,Apartment,Entire home/apt,2.5,7,1,1,60,3.83,95,10
469,100%,1,Ipanema,Serviced apartment,Entire home/apt,2,4,1,2,5,0.34,100,0
301,100%,2,Ipanema,Apartment,Entire home/apt,1,4,1,2,5,0.33,100,25
120,100%,8,Copacabana,Serviced apartment,Entire home/apt,1,6,2,3,56,3.61,94,20
591,100%,36,Copacabana,Apartment,Entire home/apt,2,8,1,3,18,1.18,92,13
225,100%,1,Copacabana,Apartment,Entire home/apt,2,4,1,2,26,1.75,98,0
338,100%,7,Copacabana,Apartment,Entire home/apt,2.5,4,2,3,15,1.05,99,12
249,100%,9,Copacabana,Apartment,Entire home/apt,1,2,1,3,12,0.92,95,20
198,N/A,1,Copacabana,Serviced apartment,Entire home/apt,1,5,1,3,7,0.45,97,13
372,100%,2,Ipanema,Apartment,Entire home/apt,1,4,2,3,49,3.14,99,14
225,100%,1,Ipanema,Apartment,Entire home/apt,1,4,1,4,9,0.66,88,0
109,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,2,28,1.81,88,23
123,80%,1,Copacabana,Apartment,Private room,1,2,1,2,5,1.44,96,12
191,94%,8,Barra da Tijuca,Apartment,Entire home/apt,1,2,1,1,25,1.6,96,11
249,94%,8,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,1,33,2.14,95,23
384,100%,4,Copacabana,Apartment,Entire home/apt,3,5,2,2,9,0.61,100,2
250,100%,4,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,8,0.55,95,30
120,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,1,5,0.71,100,30
181,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,3,12,0.78,86,30
226,90%,1,Ipanema,Apartment,Entire home/apt,1,5,1,2,7,0.91,100,16
449,100%,2,Ipanema,Apartment,Entire home/apt,2,4,1,1,10,0.68,98,0
301,N/A,1,Barra da Tijuca,House,Private room,1,2,1,1,5,0.33,93,30
249,100%,1,Copacabana,Serviced apartment,Entire home/apt,1,6,3,1,29,1.94,99,26
616,100%,1,Ipanema,Apartment,Entire home/apt,2,4,1,3,17,1.19,99,17
249,100%,1,Ipanema,Serviced apartment,Entire home/apt,2,4,1,1,27,1.76,97,17
236,86%,3,Copacabana,Apartment,Entire home/apt,1,4,1,4,12,0.81,93,27
342,100%,1,Copacabana,Apartment,Entire home/apt,3,4,2,4,6,0.85,100,23
242,89%,4,Ipanema,Apartment,Entire home/apt,1,2,1,3,42,2.76,90,0
85,100%,1,Barra da Tijuca,Apartment,Private room,2,2,1,1,5,0.52,100,29
348,N/A,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,12,0.78,98,29
99,100%,4,Copacabana,Apartment,Private room,1,3,2,1,18,1.3,99,28
301,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,32,2.4,99,13
280,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,2,8,0.54,100,30
174,78%,2,Barra da Tijuca,Apartment,Private room,1,4,2,3,6,0.41,93,30
301,100%,1,Copacabana,Apartment,Entire home/apt,1,3,1,3,7,0.46,90,29
219,100%,4,Copacabana,Apartment,Entire home/apt,2,7,1,2,13,1.85,93,13
301,100%,20,Copacabana,Apartment,Entire home/apt,2,6,6,2,18,1.29,98,25
178,100%,4,Ipanema,Apartment,Entire home/apt,2,6,2,3,21,1.61,98,5
249,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,13,2.07,97,13
150,100%,4,Ipanema,Apartment,Entire home/apt,1,2,1,3,13,0.98,100,3
256,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,2,2,19,1.33,99,6
120,100%,1,Copacabana,Apartment,Entire home/apt,2,4,2,2,20,1.99,100,11
150,100%,1,Copacabana,Apartment,Private room,1,2,2,2,10,0.74,100,0
201,100%,1,Copacabana,Apartment,Private room,1,2,2,3,26,1.74,98,24
116,100%,4,Copacabana,Apartment,Private room,1,2,2,2,7,0.51,97,29
130,70%,2,Copacabana,Apartment,Entire home/apt,1,4,1,4,10,0.83,100,0
140,80%,2,Barra da Tijuca,Apartment,Private room,1,2,1,2,5,0.34,96,30
301,90%,1,Ipanema,Apartment,Entire home/apt,1,6,1,3,10,0.74,92,2
75,50%,2,Copacabana,Apartment,Private room,1,4,1,1,5,0.34,96,0
188,100%,1,Ipanema,Apartment,Entire home/apt,1,2,2,3,24,1.61,96,6
201,100%,2,Ipanema,Apartment,Entire home/apt,2,4,4,3,24,1.76,99,3
208,99%,20,Copacabana,Apartment,Entire home/apt,1,4,2,2,7,1.67,91,16
249,100%,4,Barra da Tijuca,Serviced apartment,Entire home/apt,1,3,1,2,10,0.74,100,30
181,100%,4,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,12,0.83,100,30
270,100%,1,Copacabana,Apartment,Entire home/apt,2,7,2,2,9,0.66,100,29
184,100%,4,Copacabana,Apartment,Entire home/apt,1,4,2,2,23,1.9,99,21
85,100%,2,Copacabana,Apartment,Entire home/apt,1,3,3,4,23,1.9,100,0
198,100%,4,Copacabana,Apartment,Entire home/apt,2,6,6,4,19,1.33,100,20
110,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,1,25,1.82,96,0
106,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,1,46,4.47,95,4
89,90%,1,Copacabana,Apartment,Entire home/apt,1,2,1,1,8,0.59,100,30
151,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,2,28,2.02,100,18
188,100%,10,Copacabana,Apartment,Entire home/apt,1.5,4,3,2,30,2.04,97,12
99,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,1,16,1.07,95,0
96,80%,1,Copacabana,Apartment,Private room,1,2,1,2,14,0.93,95,7
89,100%,6,Copacabana,Apartment,Entire home/apt,1,6,1,1,11,0.76,80,22
502,100%,1,Ipanema,Apartment,Entire home/apt,2,6,4,2,27,1.85,91,14
140,100%,2,Copacabana,Serviced apartment,Entire home/apt,1,4,4,3,16,1.07,99,30
99,100%,2,Copacabana,Apartment,Entire home/apt,1,6,4,3,13,1.11,92,30
130,100%,6,Copacabana,Apartment,Entire home/apt,1,6,1,2,19,1.29,89,29
348,100%,1,Ipanema,Apartment,Entire home/apt,2,6,4,2,7,0.51,100,5
700,100%,6,Ipanema,Apartment,Entire home/apt,2,4,1,2,7,0.49,94,23
500,100%,6,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,2,8,0.54,94,29
301,100%,2,Barra da Tijuca,Serviced apartment,Private room,1,2,1,4,6,0.41,96,29
215,100%,2,Ipanema,Apartment,Entire home/apt,1,4,1,3,34,2.36,99,6
161,100%,1,Ipanema,Apartment,Entire home/apt,1,2,2,3,36,2.48,99,0
359,100%,1,Ipanema,Apartment,Entire home/apt,1,4,2,3,25,1.84,99,23
178,100%,1,Ipanema,Apartment,Entire home/apt,1,4,1,1,33,2.41,100,12
99,100%,3,Copacabana,Apartment,Private room,2,2,1,3,7,0.54,100,27
130,100%,1,Copacabana,Apartment,Entire home/apt,1.5,5,1,1,10,0.69,98,25
140,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,38,2.77,99,16
301,100%,2,Copacabana,Apartment,Entire home/apt,2,7,2,2,29,2.16,96,30
256,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,4,7,0.49,97,14
120,70%,3,Copacabana,Apartment,Private room,1,2,1,1,10,0.68,98,18
246,100%,13,Ipanema,Apartment,Entire home/apt,1,7,4,2,6,0.86,83,30
242,100%,21,Ipanema,Serviced apartment,Entire home/apt,1,3,2,1,14,1.04,97,17
34,100%,2,Copacabana,Apartment,Private room,1,2,2,1,7,1,91,25
151,100%,6,Copacabana,Apartment,Private room,1,2,1,1,5,0.35,96,22
150,100%,6,Copacabana,Apartment,Private room,1,2,1,1,6,0.47,97,0
85,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1.5,4,1,1,27,1.95,98,29
181,33%,1,Copacabana,Apartment,Entire home/apt,1,2,3,3,9,0.64,100,22
779,100%,57,Ipanema,Apartment,Entire home/apt,3,10,1,3,12,0.82,93,16
150,100%,3,Copacabana,Apartment,Entire home/apt,1,2,1,2,37,3,97,23
215,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,2,1,3,6,0.49,100,19
150,100%,1,Barra da Tijuca,Apartment,Private room,1,3,2,2,10,0.73,98,28
106,80%,3,Copacabana,Apartment,Entire home/apt,1,3,1,1,13,0.91,88,0
280,N/A,1,Copacabana,Apartment,Entire home/apt,1,5,1,2,6,0.44,96,20
99,100%,1,Copacabana,Apartment,Private room,2,2,1,3,37,2.7,99,14
120,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,11,1.24,100,30
116,100%,1,Copacabana,Apartment,Entire home/apt,2,6,2,2,18,1.32,88,29
92,80%,3,Copacabana,Apartment,Private room,1.5,2,1,1,5,0.35,96,0
150,100%,2,Ipanema,Apartment,Entire home/apt,2,5,2,2,25,1.79,94,24
601,100%,4,Copacabana,Apartment,Entire home/apt,2.5,4,1,2,10,0.73,96,22
161,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,2,7,0.51,97,29
164,100%,2,Copacabana,Apartment,Entire home/apt,1,3,1,2,35,2.55,99,8
410,,NA,Barra da Tijuca,Apartment,Entire home/apt,4.5,6,6,2,5,0.36,96,27
642,86%,8,Ipanema,Apartment,Entire home/apt,3,9,6,2,8,0.66,90,28
161,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,3,20,1.4,98,21
150,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,25,1.82,100,30
201,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,39,2.79,97,21
134,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,7,0.55,97,30
79,60%,1,Copacabana,Apartment,Private room,1,2,2,1,14,1.02,91,30
99,100%,3,Copacabana,Apartment,Entire home/apt,1,4,2,3,27,1.92,90,30
195,100%,2,Ipanema,Apartment,Private room,1,2,1,3,11,0.8,100,30
120,90%,1,Copacabana,Apartment,Entire home/apt,1,4,3,2,5,0.39,96,29
130,100%,1,Copacabana,Apartment,Entire home/apt,1,5,1,2,33,2.46,85,13
151,86%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,3,2,7,0.57,100,27
181,90%,1,Copacabana,Apartment,Entire home/apt,1.5,6,4,2,10,0.73,92,27
195,100%,1,Copacabana,Apartment,Entire home/apt,1,4,4,1,5,0.35,87,0
161,100%,2,Barra da Tijuca,Apartment,Entire home/apt,2,5,1,1,43,3.09,96,23
181,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,5,1,3,10,0.71,100,0
519,89%,105,Ipanema,Apartment,Entire home/apt,2,5,1,3,9,0.75,100,24
205,100%,3,Ipanema,Apartment,Entire home/apt,1,3,3,2,36,2.66,97,14
198,100%,3,Ipanema,Apartment,Entire home/apt,1,3,1,2,12,0.89,100,30
99,100%,2,Copacabana,Apartment,Entire home/apt,1,3,2,4,26,2.18,98,6
219,100%,23,Copacabana,Serviced apartment,Entire home/apt,1,3,2,2,5,0.43,92,28
229,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,1,3,2,5,14,1.03,95,29
329,94%,8,Ipanema,Apartment,Entire home/apt,2,6,1,3,29,2.24,96,29
130,100%,2,Copacabana,Apartment,Entire home/apt,1,2,1,2,24,1.76,97,19
471,100%,36,Copacabana,Apartment,Entire home/apt,2,7,1,3,15,1.61,96,30
89,20%,2,Ipanema,Apartment,Private room,1,2,1,1,5,0.51,88,30
181,100%,1,Copacabana,Apartment,Entire home/apt,1.5,4,4,1,9,1.34,100,20
348,100%,2,Ipanema,Apartment,Entire home/apt,2,4,1,6,9,0.94,98,0
205,94%,8,Ipanema,Apartment,Entire home/apt,1,4,1,3,18,1.43,98,21
260,100%,1,Copacabana,Apartment,Private room,2,2,1,2,37,2.71,100,26
137,100%,36,Copacabana,Apartment,Entire home/apt,1,4,1,3,20,1.5,92,21
188,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,3,6,0.44,97,2
260,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,31,2.33,97,24
250,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,6,3,2,6,0.65,93,30
130,100%,1,Barra da Tijuca,Apartment,Entire home/apt,1,3,2,1,22,1.63,94,21
171,76%,7,Ipanema,Apartment,Entire home/apt,1,2,1,2,15,1.12,88,0
102,60%,8,Copacabana,Apartment,Entire home/apt,2,4,1,1,5,0.5,96,0
130,100%,1,Copacabana,Apartment,Entire home/apt,1,5,1,2,28,2.11,98,2
96,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,8,0.59,89,15
150,100%,2,Barra da Tijuca,Apartment,Entire home/apt,1,5,4,3,23,1.98,99,23
294,82%,6,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,1,7,0.51,80,0
150,100%,36,Copacabana,Apartment,Entire home/apt,1,3,1,3,10,0.76,94,20
41,100%,2,Copacabana,Apartment,Private room,1,3,2,1,59,4.37,94,14
79,N/A,1,Copacabana,Apartment,Private room,1,2,1,1,10,0.73,98,0
120,100%,3,Copacabana,Apartment,Entire home/apt,1,1,1,2,12,1.99,96,26
102,100%,1,Copacabana,Apartment,Entire home/apt,1,2,2,3,31,2.27,100,5
75,83%,1,Copacabana,Apartment,Private room,1,2,1,6,10,0.76,100,30
144,90%,3,Copacabana,Apartment,Entire home/apt,1,5,5,3,18,1.43,92,21
239,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2,4,1,4,6,0.86,90,29
349,N/A,1,Copacabana,Apartment,Entire home/apt,1,4,2,2,20,1.49,96,0
338,90%,5,Copacabana,Apartment,Entire home/apt,2,6,2,4,10,0.73,100,0
120,100%,1,Copacabana,Apartment,Entire home/apt,1,3,1,3,6,0.47,97,27
51,100%,2,Copacabana,Apartment,Private room,1,4,2,1,21,1.7,92,13
137,100%,1,Copacabana,Apartment,Private room,1,4,4,1,12,0.94,95,23
151,100%,36,Copacabana,Apartment,Entire home/apt,1,3,1,3,5,0.36,92,0
99,100%,1,Barra da Tijuca,Apartment,Private room,1,1,1,1,18,1.41,99,30
85,100%,1,Barra da Tijuca,Apartment,Private room,1,2,1,1,38,2.84,99,27
96,100%,1,Copacabana,Apartment,Private room,2.5,3,2,2,11,0.84,98,24
250,100%,2,Ipanema,Apartment,Private room,1,2,2,2,6,0.87,100,29
249,100%,1,Copacabana,Apartment,Entire home/apt,1,3,2,1,11,0.91,100,3
181,100%,4,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,6,0.46,100,28
150,100%,2,Copacabana,Apartment,Entire home/apt,1,4,4,2,7,1.04,100,28
205,100%,5,Copacabana,Apartment,Entire home/apt,2,5,2,2,32,2.49,100,0
990,90%,1,Copacabana,Apartment,Entire home/apt,2.5,9,8,2,13,1.87,92,7
79,100%,4,Copacabana,Apartment,Entire home/apt,1,4,3,5,14,1.72,100,9
240,100%,1,Copacabana,Apartment,Entire home/apt,3,10,7,2,14,1.06,95,18
150,100%,1,Copacabana,Apartment,Entire home/apt,1,4,2,3,8,1.14,95,6
150,93%,12,Barra da Tijuca,Apartment,Entire home/apt,1,2,1,1,47,3.53,92,24
147,100%,1,Barra da Tijuca,Apartment,Entire home/apt,2.5,8,2,1,7,0.59,70,30
123,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,1,26,2.28,91,17
232,100%,1,Copacabana,Apartment,Private room,2,2,1,1,16,1.38,95,0
79,90%,2,Copacabana,Apartment,Private room,1.5,2,2,6,51,3.95,98,0
150,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,3,21,1.58,92,13
106,100%,1,Copacabana,Apartment,Private room,1.5,2,1,2,8,0.62,97,27
130,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,3,6,0.56,93,0
550,100%,10,Ipanema,Apartment,Entire home/apt,2,4,1,2,24,1.94,98,23
86,100%,1,Copacabana,House,Private room,1,2,1,2,32,2.44,100,10
201,100%,7,Copacabana,Serviced apartment,Entire home/apt,1,3,2,2,6,0.48,72,14
321,75%,1,Barra da Tijuca,Apartment,Entire home/apt,2,6,1,2,7,0.66,96,30
649,100%,2,Copacabana,Apartment,Entire home/apt,3.5,6,1,3,17,1.42,100,15
301,93%,13,Copacabana,Apartment,Entire home/apt,2.5,5,2,2,16,1.34,81,22
99,100%,2,Ipanema,Apartment,Private room,1,2,1,2,51,4.05,94,16
331,100%,7,Copacabana,Apartment,Entire home/apt,1,2,1,3,19,1.53,100,18
99,100%,2,Ipanema,Apartment,Private room,1,2,1,2,37,3.01,93,24
130,75%,1,Copacabana,Apartment,Entire home/apt,2,4,2,2,21,1.65,96,8
68,100%,1,Copacabana,Apartment,Private room,2,1,1,2,7,1,94,28
342,90%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,4,18,1.96,99,26
249,60%,8,Copacabana,Apartment,Entire home/apt,1,4,1,1,19,1.54,98,0
150,86%,3,Copacabana,Apartment,Private room,1,2,1,3,8,0.63,94,0
130,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,2,4,1,30,18,1.42,94,0
181,100%,2,Copacabana,Apartment,Entire home/apt,1,4,1,2,7,0.59,100,0
195,100%,2,Copacabana,Apartment,Entire home/apt,3,5,4,1,21,1.69,92,0
201,92%,5,Copacabana,Apartment,Entire home/apt,1,2,3,2,24,2,97,9
342,90%,2,Barra da Tijuca,Apartment,Entire home/apt,1,4,1,4,12,1.2,98,25
201,N/A,1,Barra da Tijuca,Apartment,Private room,1,4,1,2,8,0.7,93,0
342,50%,1,Copacabana,Apartment,Entire home/apt,2,6,1,3,5,0.65,100,30
229,N/A,1,Copacabana,Apartment,Entire home/apt,2,7,4,2,13,1.09,100,0
99,100%,1,Copacabana,Apartment,Private room,2,4,1,2,6,0.47,96,30
249,83%,2,Barra da Tijuca,Apartment,Entire home/apt,1,3,3,1,64,5.29,96,18
249,95%,9,Barra da Tijuca,Apartment,Entire home/apt,1,4,2,2,8,1.59,95,30
154,50%,1,Ipanema,Apartment,Entire home/apt,1,4,2,2,7,0.7,91,24
151,100%,1,Ipanema,Apartment,Entire home/apt,1.5,2,2,2,16,1.25,99,25
154,100%,1,Copacabana,Apartment,Entire home/apt,1,4,1,2,8,1.18,90,15
79,60%,1,Copacabana,Apartment,Private room,2,2,1,1,14,1.36,100,13
246,100%,5,Copacabana,Apartment,Entire home/apt,2.5,8,1,2,26,2.18,100,22
99,100%,2,Copacabana,Apartment,Entire home/apt,1,4,2,1,83,7.18,97,6
321,100%,33,Ipanema,Apartment,Entire home/apt,2.5,4,1,2,8,0.64,95,22
191,100%,1,Copacabana,Apartment,Private room,2,3,3,4,6,0.9,97,5
171,90%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,21,1.78,98,1
120,100%,1,Barra da Tijuca,Serviced apartment,Entire home/apt,1,2,1,2,20,1.64,98,0
82,90%,2,Copacabana,Apartment,Private room,1.5,2,2,4,20,1.68,94,0
401,50%,1,Ipanema,Apartment,Entire home/apt,2,4,1,2,20,1.68,93,8
79,100%,4,Copacabana,Apartment,Private room,2,1,1,1,32,2.64,99,0
85,100%,1,Copacabana,Apartment,Entire home/apt,1,2,1,2,20,1.68,98,0
